startTime,endTime,value
2025-02-01T03:30:00.000Z,2025-02-01T03:45:00.000Z,0
2025-02-01T03:15:00.000Z,2025-02-01T03:30:00.000Z,0
2025-02-01T03:00:00.000Z,2025-02-01T03:15:00.000Z,0
2025-02-01T02:45:00.000Z,2025-02-01T03:00:00.000Z,0
2025-02-01T02:30:00.000Z,2025-02-01T02:45:00.000Z,0
2025-02-01T02:15:00.000Z,2025-02-01T02:30:00.000Z,0
2025-02-01T02:00:00.000Z,2025-02-01T02:15:00.000Z,0
2025-02-01T01:45:00.000Z,2025-02-01T02:00:00.000Z,0
2025-02-01T01:30:00.000Z,2025-02-01T01:45:00.000Z,0
2025-02-01T01:15:00.000Z,2025-02-01T01:30:00.000Z,0
2025-02-01T01:00:00.000Z,2025-02-01T01:15:00.000Z,0
2025-02-01T00:45:00.000Z,2025-02-01T01:00:00.000Z,0
2025-02-01T00:30:00.000Z,2025-02-01T00:45:00.000Z,0
2025-02-01T00:15:00.000Z,2025-02-01T00:30:00.000Z,0
2025-02-01T00:00:00.000Z,2025-02-01T00:15:00.000Z,0
2025-01-31T23:45:00.000Z,2025-02-01T00:00:00.000Z,0
2025-01-31T23:30:00.000Z,2025-01-31T23:45:00.000Z,0
2025-01-31T23:15:00.000Z,2025-01-31T23:30:00.000Z,0
2025-01-31T23:00:00.000Z,2025-01-31T23:15:00.000Z,0
2025-01-31T22:45:00.000Z,2025-01-31T23:00:00.000Z,0
2025-01-31T22:30:00.000Z,2025-01-31T22:45:00.000Z,0
2025-01-31T22:15:00.000Z,2025-01-31T22:30:00.000Z,0
2025-01-31T22:00:00.000Z,2025-01-31T22:15:00.000Z,0
2025-01-31T21:45:00.000Z,2025-01-31T22:00:00.000Z,0
2025-01-31T21:30:00.000Z,2025-01-31T21:45:00.000Z,0
2025-01-31T21:15:00.000Z,2025-01-31T21:30:00.000Z,0
2025-01-31T21:00:00.000Z,2025-01-31T21:15:00.000Z,0
2025-01-31T20:45:00.000Z,2025-01-31T21:00:00.000Z,0
2025-01-31T20:30:00.000Z,2025-01-31T20:45:00.000Z,0
2025-01-31T20:15:00.000Z,2025-01-31T20:30:00.000Z,0
2025-01-31T20:00:00.000Z,2025-01-31T20:15:00.000Z,0
2025-01-31T19:45:00.000Z,2025-01-31T20:00:00.000Z,0
2025-01-31T19:30:00.000Z,2025-01-31T19:45:00.000Z,0
2025-01-31T19:15:00.000Z,2025-01-31T19:30:00.000Z,0
2025-01-31T19:00:00.000Z,2025-01-31T19:15:00.000Z,0
2025-01-31T18:45:00.000Z,2025-01-31T19:00:00.000Z,0
2025-01-31T18:30:00.000Z,2025-01-31T18:45:00.000Z,0
2025-01-31T18:15:00.000Z,2025-01-31T18:30:00.000Z,0
2025-01-31T18:00:00.000Z,2025-01-31T18:15:00.000Z,0
2025-01-31T17:45:00.000Z,2025-01-31T18:00:00.000Z,0
2025-01-31T17:30:00.000Z,2025-01-31T17:45:00.000Z,0
2025-01-31T17:15:00.000Z,2025-01-31T17:30:00.000Z,0
2025-01-31T17:00:00.000Z,2025-01-31T17:15:00.000Z,0
2025-01-31T16:45:00.000Z,2025-01-31T17:00:00.000Z,0
2025-01-31T16:30:00.000Z,2025-01-31T16:45:00.000Z,0
2025-01-31T16:15:00.000Z,2025-01-31T16:30:00.000Z,0
2025-01-31T16:00:00.000Z,2025-01-31T16:15:00.000Z,0
2025-01-31T15:45:00.000Z,2025-01-31T16:00:00.000Z,0
2025-01-31T15:30:00.000Z,2025-01-31T15:45:00.000Z,0
2025-01-31T15:15:00.000Z,2025-01-31T15:30:00.000Z,0
2025-01-31T15:00:00.000Z,2025-01-31T15:15:00.000Z,0
2025-01-31T14:45:00.000Z,2025-01-31T15:00:00.000Z,0
2025-01-31T14:30:00.000Z,2025-01-31T14:45:00.000Z,0
2025-01-31T14:15:00.000Z,2025-01-31T14:30:00.000Z,0
2025-01-31T14:00:00.000Z,2025-01-31T14:15:00.000Z,15.4
2025-01-31T13:45:00.000Z,2025-01-31T14:00:00.000Z,18
2025-01-31T13:30:00.000Z,2025-01-31T13:45:00.000Z,20.6
2025-01-31T13:15:00.000Z,2025-01-31T13:30:00.000Z,23.2
2025-01-31T13:00:00.000Z,2025-01-31T13:15:00.000Z,48.2
2025-01-31T12:45:00.000Z,2025-01-31T13:00:00.000Z,53.9
2025-01-31T12:30:00.000Z,2025-01-31T12:45:00.000Z,59.6
2025-01-31T12:15:00.000Z,2025-01-31T12:30:00.000Z,65.3
2025-01-31T12:00:00.000Z,2025-01-31T12:15:00.000Z,78.6
2025-01-31T11:45:00.000Z,2025-01-31T12:00:00.000Z,82.2
2025-01-31T11:30:00.000Z,2025-01-31T11:45:00.000Z,85.9
2025-01-31T11:15:00.000Z,2025-01-31T11:30:00.000Z,89.5
2025-01-31T11:00:00.000Z,2025-01-31T11:15:00.000Z,91.3
2025-01-31T10:45:00.000Z,2025-01-31T11:00:00.000Z,92.5
2025-01-31T10:30:00.000Z,2025-01-31T10:45:00.000Z,93.8
2025-01-31T10:15:00.000Z,2025-01-31T10:30:00.000Z,95
2025-01-31T10:00:00.000Z,2025-01-31T10:15:00.000Z,84.8
2025-01-31T09:45:00.000Z,2025-01-31T10:00:00.000Z,83.6
2025-01-31T09:30:00.000Z,2025-01-31T09:45:00.000Z,82.3
2025-01-31T09:15:00.000Z,2025-01-31T09:30:00.000Z,81.1
2025-01-31T09:00:00.000Z,2025-01-31T09:15:00.000Z,60.4
2025-01-31T08:45:00.000Z,2025-01-31T09:00:00.000Z,56.5
2025-01-31T08:30:00.000Z,2025-01-31T08:45:00.000Z,52.7
2025-01-31T08:15:00.000Z,2025-01-31T08:30:00.000Z,48.8
2025-01-31T08:00:00.000Z,2025-01-31T08:15:00.000Z,17
2025-01-31T07:45:00.000Z,2025-01-31T08:00:00.000Z,10.6
2025-01-31T07:30:00.000Z,2025-01-31T07:45:00.000Z,4.2
2025-01-31T07:15:00.000Z,2025-01-31T07:30:00.000Z,-2.2
2025-01-31T07:00:00.000Z,2025-01-31T07:15:00.000Z,0.3
2025-01-31T06:45:00.000Z,2025-01-31T07:00:00.000Z,0.3
2025-01-31T06:30:00.000Z,2025-01-31T06:45:00.000Z,0.3
2025-01-31T06:15:00.000Z,2025-01-31T06:30:00.000Z,0.3
2025-01-31T06:00:00.000Z,2025-01-31T06:15:00.000Z,0
2025-01-31T05:45:00.000Z,2025-01-31T06:00:00.000Z,0
2025-01-31T05:30:00.000Z,2025-01-31T05:45:00.000Z,0
2025-01-31T05:15:00.000Z,2025-01-31T05:30:00.000Z,0
2025-01-31T05:00:00.000Z,2025-01-31T05:15:00.000Z,0
2025-01-31T04:45:00.000Z,2025-01-31T05:00:00.000Z,0
2025-01-31T04:30:00.000Z,2025-01-31T04:45:00.000Z,0
2025-01-31T04:15:00.000Z,2025-01-31T04:30:00.000Z,0
2025-01-31T04:00:00.000Z,2025-01-31T04:15:00.000Z,0
2025-01-31T03:45:00.000Z,2025-01-31T04:00:00.000Z,0
2025-01-31T03:30:00.000Z,2025-01-31T03:45:00.000Z,0
2025-01-31T03:15:00.000Z,2025-01-31T03:30:00.000Z,0
2025-01-31T03:00:00.000Z,2025-01-31T03:15:00.000Z,0
2025-01-31T02:45:00.000Z,2025-01-31T03:00:00.000Z,0
2025-01-31T02:30:00.000Z,2025-01-31T02:45:00.000Z,0
2025-01-31T02:15:00.000Z,2025-01-31T02:30:00.000Z,0
2025-01-31T02:00:00.000Z,2025-01-31T02:15:00.000Z,0
2025-01-31T01:45:00.000Z,2025-01-31T02:00:00.000Z,0
2025-01-31T01:30:00.000Z,2025-01-31T01:45:00.000Z,0
2025-01-31T01:15:00.000Z,2025-01-31T01:30:00.000Z,0
2025-01-31T01:00:00.000Z,2025-01-31T01:15:00.000Z,0
2025-01-31T00:45:00.000Z,2025-01-31T01:00:00.000Z,0
2025-01-31T00:30:00.000Z,2025-01-31T00:45:00.000Z,0
2025-01-31T00:15:00.000Z,2025-01-31T00:30:00.000Z,0
2025-01-31T00:00:00.000Z,2025-01-31T00:15:00.000Z,0
2025-01-30T23:45:00.000Z,2025-01-31T00:00:00.000Z,0
2025-01-30T23:30:00.000Z,2025-01-30T23:45:00.000Z,0
2025-01-30T23:15:00.000Z,2025-01-30T23:30:00.000Z,0
2025-01-30T23:00:00.000Z,2025-01-30T23:15:00.000Z,0
2025-01-30T22:45:00.000Z,2025-01-30T23:00:00.000Z,0
2025-01-30T22:30:00.000Z,2025-01-30T22:45:00.000Z,0
2025-01-30T22:15:00.000Z,2025-01-30T22:30:00.000Z,0
2025-01-30T22:00:00.000Z,2025-01-30T22:15:00.000Z,0
2025-01-30T21:45:00.000Z,2025-01-30T22:00:00.000Z,0
2025-01-30T21:30:00.000Z,2025-01-30T21:45:00.000Z,0
2025-01-30T21:15:00.000Z,2025-01-30T21:30:00.000Z,0
2025-01-30T21:00:00.000Z,2025-01-30T21:15:00.000Z,0
2025-01-30T20:45:00.000Z,2025-01-30T21:00:00.000Z,0
2025-01-30T20:30:00.000Z,2025-01-30T20:45:00.000Z,0
2025-01-30T20:15:00.000Z,2025-01-30T20:30:00.000Z,0
2025-01-30T20:00:00.000Z,2025-01-30T20:15:00.000Z,0
2025-01-30T19:45:00.000Z,2025-01-30T20:00:00.000Z,0
2025-01-30T19:30:00.000Z,2025-01-30T19:45:00.000Z,0
2025-01-30T19:15:00.000Z,2025-01-30T19:30:00.000Z,0
2025-01-30T19:00:00.000Z,2025-01-30T19:15:00.000Z,0
2025-01-30T18:45:00.000Z,2025-01-30T19:00:00.000Z,0
2025-01-30T18:30:00.000Z,2025-01-30T18:45:00.000Z,0
2025-01-30T18:15:00.000Z,2025-01-30T18:30:00.000Z,0
2025-01-30T18:00:00.000Z,2025-01-30T18:15:00.000Z,0
2025-01-30T17:45:00.000Z,2025-01-30T18:00:00.000Z,0
2025-01-30T17:30:00.000Z,2025-01-30T17:45:00.000Z,0
2025-01-30T17:15:00.000Z,2025-01-30T17:30:00.000Z,0
2025-01-30T17:00:00.000Z,2025-01-30T17:15:00.000Z,0
2025-01-30T16:45:00.000Z,2025-01-30T17:00:00.000Z,0
2025-01-30T16:30:00.000Z,2025-01-30T16:45:00.000Z,0
2025-01-30T16:15:00.000Z,2025-01-30T16:30:00.000Z,0
2025-01-30T16:00:00.000Z,2025-01-30T16:15:00.000Z,0
2025-01-30T15:45:00.000Z,2025-01-30T16:00:00.000Z,0
2025-01-30T15:30:00.000Z,2025-01-30T15:45:00.000Z,0
2025-01-30T15:15:00.000Z,2025-01-30T15:30:00.000Z,0
2025-01-30T15:00:00.000Z,2025-01-30T15:15:00.000Z,0
2025-01-30T14:45:00.000Z,2025-01-30T15:00:00.000Z,0
2025-01-30T14:30:00.000Z,2025-01-30T14:45:00.000Z,0
2025-01-30T14:15:00.000Z,2025-01-30T14:30:00.000Z,0
2025-01-30T14:00:00.000Z,2025-01-30T14:15:00.000Z,6.7
2025-01-30T13:45:00.000Z,2025-01-30T14:00:00.000Z,7.8
2025-01-30T13:30:00.000Z,2025-01-30T13:45:00.000Z,9
2025-01-30T13:15:00.000Z,2025-01-30T13:30:00.000Z,10.1
2025-01-30T13:00:00.000Z,2025-01-30T13:15:00.000Z,27.4
2025-01-30T12:45:00.000Z,2025-01-30T13:00:00.000Z,30.5
2025-01-30T12:30:00.000Z,2025-01-30T12:45:00.000Z,33.7
2025-01-30T12:15:00.000Z,2025-01-30T12:30:00.000Z,36.8
2025-01-30T12:00:00.000Z,2025-01-30T12:15:00.000Z,41.3
2025-01-30T11:45:00.000Z,2025-01-30T12:00:00.000Z,42.9
2025-01-30T11:30:00.000Z,2025-01-30T11:45:00.000Z,44.4
2025-01-30T11:15:00.000Z,2025-01-30T11:30:00.000Z,46
2025-01-30T11:00:00.000Z,2025-01-30T11:15:00.000Z,44.4
2025-01-30T10:45:00.000Z,2025-01-30T11:00:00.000Z,44.4
2025-01-30T10:30:00.000Z,2025-01-30T10:45:00.000Z,44.4
2025-01-30T10:15:00.000Z,2025-01-30T10:30:00.000Z,44.4
2025-01-30T10:00:00.000Z,2025-01-30T10:15:00.000Z,33.8
2025-01-30T09:45:00.000Z,2025-01-30T10:00:00.000Z,32
2025-01-30T09:30:00.000Z,2025-01-30T09:45:00.000Z,30.2
2025-01-30T09:15:00.000Z,2025-01-30T09:30:00.000Z,28.4
2025-01-30T09:00:00.000Z,2025-01-30T09:15:00.000Z,18.1
2025-01-30T08:45:00.000Z,2025-01-30T09:00:00.000Z,15.9
2025-01-30T08:30:00.000Z,2025-01-30T08:45:00.000Z,13.6
2025-01-30T08:15:00.000Z,2025-01-30T08:30:00.000Z,11.4
2025-01-30T08:00:00.000Z,2025-01-30T08:15:00.000Z,3.4
2025-01-30T07:45:00.000Z,2025-01-30T08:00:00.000Z,1.7
2025-01-30T07:30:00.000Z,2025-01-30T07:45:00.000Z,0.1
2025-01-30T07:15:00.000Z,2025-01-30T07:30:00.000Z,-1.6
2025-01-30T07:00:00.000Z,2025-01-30T07:15:00.000Z,0
2025-01-30T06:45:00.000Z,2025-01-30T07:00:00.000Z,0
2025-01-30T06:30:00.000Z,2025-01-30T06:45:00.000Z,0
2025-01-30T06:15:00.000Z,2025-01-30T06:30:00.000Z,0
2025-01-30T06:00:00.000Z,2025-01-30T06:15:00.000Z,0
2025-01-30T05:45:00.000Z,2025-01-30T06:00:00.000Z,0
2025-01-30T05:30:00.000Z,2025-01-30T05:45:00.000Z,0
2025-01-30T05:15:00.000Z,2025-01-30T05:30:00.000Z,0
2025-01-30T05:00:00.000Z,2025-01-30T05:15:00.000Z,0
2025-01-30T04:45:00.000Z,2025-01-30T05:00:00.000Z,0
2025-01-30T04:30:00.000Z,2025-01-30T04:45:00.000Z,0
2025-01-30T04:15:00.000Z,2025-01-30T04:30:00.000Z,0
2025-01-30T04:00:00.000Z,2025-01-30T04:15:00.000Z,0
2025-01-30T03:45:00.000Z,2025-01-30T04:00:00.000Z,0
2025-01-30T03:30:00.000Z,2025-01-30T03:45:00.000Z,0
2025-01-30T03:15:00.000Z,2025-01-30T03:30:00.000Z,0
2025-01-30T03:00:00.000Z,2025-01-30T03:15:00.000Z,0
2025-01-30T02:45:00.000Z,2025-01-30T03:00:00.000Z,0
2025-01-30T02:30:00.000Z,2025-01-30T02:45:00.000Z,0
2025-01-30T02:15:00.000Z,2025-01-30T02:30:00.000Z,0
2025-01-30T02:00:00.000Z,2025-01-30T02:15:00.000Z,0
2025-01-30T01:45:00.000Z,2025-01-30T02:00:00.000Z,0
2025-01-30T01:30:00.000Z,2025-01-30T01:45:00.000Z,0
2025-01-30T01:15:00.000Z,2025-01-30T01:30:00.000Z,0
2025-01-30T01:00:00.000Z,2025-01-30T01:15:00.000Z,0
2025-01-30T00:45:00.000Z,2025-01-30T01:00:00.000Z,0
2025-01-30T00:30:00.000Z,2025-01-30T00:45:00.000Z,0
2025-01-30T00:15:00.000Z,2025-01-30T00:30:00.000Z,0
2025-01-30T00:00:00.000Z,2025-01-30T00:15:00.000Z,0
2025-01-29T23:45:00.000Z,2025-01-30T00:00:00.000Z,0
2025-01-29T23:30:00.000Z,2025-01-29T23:45:00.000Z,0
2025-01-29T23:15:00.000Z,2025-01-29T23:30:00.000Z,0
2025-01-29T23:00:00.000Z,2025-01-29T23:15:00.000Z,0
2025-01-29T22:45:00.000Z,2025-01-29T23:00:00.000Z,0
2025-01-29T22:30:00.000Z,2025-01-29T22:45:00.000Z,0
2025-01-29T22:15:00.000Z,2025-01-29T22:30:00.000Z,0
2025-01-29T22:00:00.000Z,2025-01-29T22:15:00.000Z,0
2025-01-29T21:45:00.000Z,2025-01-29T22:00:00.000Z,0
2025-01-29T21:30:00.000Z,2025-01-29T21:45:00.000Z,0
2025-01-29T21:15:00.000Z,2025-01-29T21:30:00.000Z,0
2025-01-29T21:00:00.000Z,2025-01-29T21:15:00.000Z,0
2025-01-29T20:45:00.000Z,2025-01-29T21:00:00.000Z,0
2025-01-29T20:30:00.000Z,2025-01-29T20:45:00.000Z,0
2025-01-29T20:15:00.000Z,2025-01-29T20:30:00.000Z,0
2025-01-29T20:00:00.000Z,2025-01-29T20:15:00.000Z,0
2025-01-29T19:45:00.000Z,2025-01-29T20:00:00.000Z,0
2025-01-29T19:30:00.000Z,2025-01-29T19:45:00.000Z,0
2025-01-29T19:15:00.000Z,2025-01-29T19:30:00.000Z,0
2025-01-29T19:00:00.000Z,2025-01-29T19:15:00.000Z,0
2025-01-29T18:45:00.000Z,2025-01-29T19:00:00.000Z,0
2025-01-29T18:30:00.000Z,2025-01-29T18:45:00.000Z,0
2025-01-29T18:15:00.000Z,2025-01-29T18:30:00.000Z,0
2025-01-29T18:00:00.000Z,2025-01-29T18:15:00.000Z,0
2025-01-29T17:45:00.000Z,2025-01-29T18:00:00.000Z,0
2025-01-29T17:30:00.000Z,2025-01-29T17:45:00.000Z,0
2025-01-29T17:15:00.000Z,2025-01-29T17:30:00.000Z,0
2025-01-29T17:00:00.000Z,2025-01-29T17:15:00.000Z,0
2025-01-29T16:45:00.000Z,2025-01-29T17:00:00.000Z,0
2025-01-29T16:30:00.000Z,2025-01-29T16:45:00.000Z,0
2025-01-29T16:15:00.000Z,2025-01-29T16:30:00.000Z,0
2025-01-29T16:00:00.000Z,2025-01-29T16:15:00.000Z,0
2025-01-29T15:45:00.000Z,2025-01-29T16:00:00.000Z,0
2025-01-29T15:30:00.000Z,2025-01-29T15:45:00.000Z,0
2025-01-29T15:15:00.000Z,2025-01-29T15:30:00.000Z,0
2025-01-29T15:00:00.000Z,2025-01-29T15:15:00.000Z,0
2025-01-29T14:45:00.000Z,2025-01-29T15:00:00.000Z,0
2025-01-29T14:30:00.000Z,2025-01-29T14:45:00.000Z,0
2025-01-29T14:15:00.000Z,2025-01-29T14:30:00.000Z,0
2025-01-29T14:00:00.000Z,2025-01-29T14:15:00.000Z,0
2025-01-29T13:45:00.000Z,2025-01-29T14:00:00.000Z,0
2025-01-29T13:30:00.000Z,2025-01-29T13:45:00.000Z,0
2025-01-29T13:15:00.000Z,2025-01-29T13:30:00.000Z,0
2025-01-29T13:00:00.000Z,2025-01-29T13:15:00.000Z,7.2
2025-01-29T12:45:00.000Z,2025-01-29T13:00:00.000Z,8.4
2025-01-29T12:30:00.000Z,2025-01-29T12:45:00.000Z,9.6
2025-01-29T12:15:00.000Z,2025-01-29T12:30:00.000Z,10.8
2025-01-29T12:00:00.000Z,2025-01-29T12:15:00.000Z,18.8
2025-01-29T11:45:00.000Z,2025-01-29T12:00:00.000Z,20.4
2025-01-29T11:30:00.000Z,2025-01-29T11:45:00.000Z,22.1
2025-01-29T11:15:00.000Z,2025-01-29T11:30:00.000Z,23.7
2025-01-29T11:00:00.000Z,2025-01-29T11:15:00.000Z,25.5
2025-01-29T10:45:00.000Z,2025-01-29T11:00:00.000Z,26.2
2025-01-29T10:30:00.000Z,2025-01-29T10:45:00.000Z,26.9
2025-01-29T10:15:00.000Z,2025-01-29T10:30:00.000Z,27.6
2025-01-29T10:00:00.000Z,2025-01-29T10:15:00.000Z,24.6
2025-01-29T09:45:00.000Z,2025-01-29T10:00:00.000Z,23.9
2025-01-29T09:30:00.000Z,2025-01-29T09:45:00.000Z,23.1
2025-01-29T09:15:00.000Z,2025-01-29T09:30:00.000Z,22.4
2025-01-29T09:00:00.000Z,2025-01-29T09:15:00.000Z,9.1
2025-01-29T08:45:00.000Z,2025-01-29T09:00:00.000Z,6.9
2025-01-29T08:30:00.000Z,2025-01-29T08:45:00.000Z,4.8
2025-01-29T08:15:00.000Z,2025-01-29T08:30:00.000Z,2.6
2025-01-29T08:00:00.000Z,2025-01-29T08:15:00.000Z,0.7
2025-01-29T07:45:00.000Z,2025-01-29T08:00:00.000Z,0.4
2025-01-29T07:30:00.000Z,2025-01-29T07:45:00.000Z,0.2
2025-01-29T07:15:00.000Z,2025-01-29T07:30:00.000Z,-0.1
2025-01-29T07:00:00.000Z,2025-01-29T07:15:00.000Z,0
2025-01-29T06:45:00.000Z,2025-01-29T07:00:00.000Z,0
2025-01-29T06:30:00.000Z,2025-01-29T06:45:00.000Z,0
2025-01-29T06:15:00.000Z,2025-01-29T06:30:00.000Z,0
2025-01-29T06:00:00.000Z,2025-01-29T06:15:00.000Z,0
2025-01-29T05:45:00.000Z,2025-01-29T06:00:00.000Z,0
2025-01-29T05:30:00.000Z,2025-01-29T05:45:00.000Z,0
2025-01-29T05:15:00.000Z,2025-01-29T05:30:00.000Z,0
2025-01-29T05:00:00.000Z,2025-01-29T05:15:00.000Z,0
2025-01-29T04:45:00.000Z,2025-01-29T05:00:00.000Z,0
2025-01-29T04:30:00.000Z,2025-01-29T04:45:00.000Z,0
2025-01-29T04:15:00.000Z,2025-01-29T04:30:00.000Z,0
2025-01-29T04:00:00.000Z,2025-01-29T04:15:00.000Z,0
2025-01-29T03:45:00.000Z,2025-01-29T04:00:00.000Z,0
2025-01-29T03:30:00.000Z,2025-01-29T03:45:00.000Z,0
2025-01-29T03:15:00.000Z,2025-01-29T03:30:00.000Z,0
2025-01-29T03:00:00.000Z,2025-01-29T03:15:00.000Z,0
2025-01-29T02:45:00.000Z,2025-01-29T03:00:00.000Z,0
2025-01-29T02:30:00.000Z,2025-01-29T02:45:00.000Z,0
2025-01-29T02:15:00.000Z,2025-01-29T02:30:00.000Z,0
2025-01-29T02:00:00.000Z,2025-01-29T02:15:00.000Z,0
2025-01-29T01:45:00.000Z,2025-01-29T02:00:00.000Z,0
2025-01-29T01:30:00.000Z,2025-01-29T01:45:00.000Z,0
2025-01-29T01:15:00.000Z,2025-01-29T01:30:00.000Z,0
2025-01-29T01:00:00.000Z,2025-01-29T01:15:00.000Z,0
2025-01-29T00:45:00.000Z,2025-01-29T01:00:00.000Z,0
2025-01-29T00:30:00.000Z,2025-01-29T00:45:00.000Z,0
2025-01-29T00:15:00.000Z,2025-01-29T00:30:00.000Z,0
2025-01-29T00:00:00.000Z,2025-01-29T00:15:00.000Z,0
2025-01-28T23:45:00.000Z,2025-01-29T00:00:00.000Z,0
2025-01-28T23:30:00.000Z,2025-01-28T23:45:00.000Z,0
2025-01-28T23:15:00.000Z,2025-01-28T23:30:00.000Z,0
2025-01-28T23:00:00.000Z,2025-01-28T23:15:00.000Z,0
2025-01-28T22:45:00.000Z,2025-01-28T23:00:00.000Z,0
2025-01-28T22:30:00.000Z,2025-01-28T22:45:00.000Z,0
2025-01-28T22:15:00.000Z,2025-01-28T22:30:00.000Z,0
2025-01-28T22:00:00.000Z,2025-01-28T22:15:00.000Z,0
2025-01-28T21:45:00.000Z,2025-01-28T22:00:00.000Z,0
2025-01-28T21:30:00.000Z,2025-01-28T21:45:00.000Z,0
2025-01-28T21:15:00.000Z,2025-01-28T21:30:00.000Z,0
2025-01-28T21:00:00.000Z,2025-01-28T21:15:00.000Z,0
2025-01-28T20:45:00.000Z,2025-01-28T21:00:00.000Z,0
2025-01-28T20:30:00.000Z,2025-01-28T20:45:00.000Z,0
2025-01-28T20:15:00.000Z,2025-01-28T20:30:00.000Z,0
2025-01-28T20:00:00.000Z,2025-01-28T20:15:00.000Z,0
2025-01-28T19:45:00.000Z,2025-01-28T20:00:00.000Z,0
2025-01-28T19:30:00.000Z,2025-01-28T19:45:00.000Z,0
2025-01-28T19:15:00.000Z,2025-01-28T19:30:00.000Z,0
2025-01-28T19:00:00.000Z,2025-01-28T19:15:00.000Z,0
2025-01-28T18:45:00.000Z,2025-01-28T19:00:00.000Z,0
2025-01-28T18:30:00.000Z,2025-01-28T18:45:00.000Z,0
2025-01-28T18:15:00.000Z,2025-01-28T18:30:00.000Z,0
2025-01-28T18:00:00.000Z,2025-01-28T18:15:00.000Z,0
2025-01-28T17:45:00.000Z,2025-01-28T18:00:00.000Z,0
2025-01-28T17:30:00.000Z,2025-01-28T17:45:00.000Z,0
2025-01-28T17:15:00.000Z,2025-01-28T17:30:00.000Z,0
2025-01-28T17:00:00.000Z,2025-01-28T17:15:00.000Z,0
2025-01-28T16:45:00.000Z,2025-01-28T17:00:00.000Z,0
2025-01-28T16:30:00.000Z,2025-01-28T16:45:00.000Z,0
2025-01-28T16:15:00.000Z,2025-01-28T16:30:00.000Z,0
2025-01-28T16:00:00.000Z,2025-01-28T16:15:00.000Z,0
2025-01-28T15:45:00.000Z,2025-01-28T16:00:00.000Z,0
2025-01-28T15:30:00.000Z,2025-01-28T15:45:00.000Z,0
2025-01-28T15:15:00.000Z,2025-01-28T15:30:00.000Z,0
2025-01-28T15:00:00.000Z,2025-01-28T15:15:00.000Z,0
2025-01-28T14:45:00.000Z,2025-01-28T15:00:00.000Z,0
2025-01-28T14:30:00.000Z,2025-01-28T14:45:00.000Z,0
2025-01-28T14:15:00.000Z,2025-01-28T14:30:00.000Z,0
2025-01-28T14:00:00.000Z,2025-01-28T14:15:00.000Z,2.8
2025-01-28T13:45:00.000Z,2025-01-28T14:00:00.000Z,3.3
2025-01-28T13:30:00.000Z,2025-01-28T13:45:00.000Z,3.8
2025-01-28T13:15:00.000Z,2025-01-28T13:30:00.000Z,4.2
2025-01-28T13:00:00.000Z,2025-01-28T13:15:00.000Z,20.3
2025-01-28T12:45:00.000Z,2025-01-28T13:00:00.000Z,23.1
2025-01-28T12:30:00.000Z,2025-01-28T12:45:00.000Z,25.9
2025-01-28T12:15:00.000Z,2025-01-28T12:30:00.000Z,28.7
2025-01-28T12:00:00.000Z,2025-01-28T12:15:00.000Z,36.1
2025-01-28T11:45:00.000Z,2025-01-28T12:00:00.000Z,38.1
2025-01-28T11:30:00.000Z,2025-01-28T11:45:00.000Z,40
2025-01-28T11:15:00.000Z,2025-01-28T11:30:00.000Z,42
2025-01-28T11:00:00.000Z,2025-01-28T11:15:00.000Z,42.1
2025-01-28T10:45:00.000Z,2025-01-28T11:00:00.000Z,42.1
2025-01-28T10:30:00.000Z,2025-01-28T10:45:00.000Z,42.1
2025-01-28T10:15:00.000Z,2025-01-28T10:30:00.000Z,42.1
2025-01-28T10:00:00.000Z,2025-01-28T10:15:00.000Z,35
2025-01-28T09:45:00.000Z,2025-01-28T10:00:00.000Z,34.3
2025-01-28T09:30:00.000Z,2025-01-28T09:45:00.000Z,33.6
2025-01-28T09:15:00.000Z,2025-01-28T09:30:00.000Z,32.9
2025-01-28T09:00:00.000Z,2025-01-28T09:15:00.000Z,14.3
2025-01-28T08:45:00.000Z,2025-01-28T09:00:00.000Z,11.1
2025-01-28T08:30:00.000Z,2025-01-28T08:45:00.000Z,7.8
2025-01-28T08:15:00.000Z,2025-01-28T08:30:00.000Z,4.6
2025-01-28T08:00:00.000Z,2025-01-28T08:15:00.000Z,2.1
2025-01-28T07:45:00.000Z,2025-01-28T08:00:00.000Z,0.9
2025-01-28T07:30:00.000Z,2025-01-28T07:45:00.000Z,0.2
2025-01-28T07:15:00.000Z,2025-01-28T07:30:00.000Z,-1
2025-01-28T07:00:00.000Z,2025-01-28T07:15:00.000Z,0
2025-01-28T06:45:00.000Z,2025-01-28T07:00:00.000Z,0
2025-01-28T06:30:00.000Z,2025-01-28T06:45:00.000Z,0
2025-01-28T06:15:00.000Z,2025-01-28T06:30:00.000Z,0
2025-01-28T06:00:00.000Z,2025-01-28T06:15:00.000Z,0
2025-01-28T05:45:00.000Z,2025-01-28T06:00:00.000Z,0
2025-01-28T05:30:00.000Z,2025-01-28T05:45:00.000Z,0
2025-01-28T05:15:00.000Z,2025-01-28T05:30:00.000Z,0
2025-01-28T05:00:00.000Z,2025-01-28T05:15:00.000Z,0
2025-01-28T04:45:00.000Z,2025-01-28T05:00:00.000Z,0
2025-01-28T04:30:00.000Z,2025-01-28T04:45:00.000Z,0
2025-01-28T04:15:00.000Z,2025-01-28T04:30:00.000Z,0
